UserId,Number,ResponseId,Trigger,Intersection: 0 = common; 1 = unique ,Common app name,,,Action,Trigger Devices,Trigger Capabilities,Trigger Conditions,Action Devices,Action Capabilities,Action Inputs,Trigger variables,Action Variables,Extra Comment,,,,Frequency,Weeks,Time,Schedule,Execution Indicator
37,244,r-sdzxdocunidjldj,it is time for me to wake up (e.g. my morning alarm goes off),0,Smart turn it on,,,turn the coffee maker on AND open my windowShade.,Morning Alarm,alarm,alarm1.alarm == 'siren',Coffee Maker && Shades/ Blinds,switch && contactSensor,switch1.on() && contactSensor1.open(),siren,on-open,"time == ""morning""",,,,FW,Weekday,"11,Jun",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [7, 8, 9, 10], [], [], [], [], [], [], [], [6, 8, 10], [], [], [], [], [], [], [6, 8, 10], [], [], [], [], [], [8], [6]]"
37,245,r-sdzxdocunidjldj,I put my phone on Do Not Disturb AND I start charging it (e.g. I go to bed),1,,,,lock my house |  close the garage door |  turn off all of the lights |  turn off the coffeeMaker |  turn off the smartTV |  turn off the speaker |  close my windowShade |  and turn off the Gas Stove. (Note: If any of these are already off |  they will remain off),Door Lock && Garage Door Opener && Light Bulb && Coffee Maker && Smart TV,lock && doorControl && switch && switch && switch,lock1.lock() && doorControl1.close() && switch1.off(); switch2.off();switch3.off() && contactSensor1.closed(),Door Lock && Garage Door Opener && Light Bulb && Coffee Maker && Smart TV && Shades/Blinds,lock && doorControl && switch && switch && switch,lock1.lock() && doorControl1.close() && switch1.off(); switch2.off();switch3.off() && contactSensor1.closed(),,lock-closed-off-off-off-closed,"time == ""night""",,,,FD,Anytime,20-6,Manually-triggered (e.g. |  a button press),"[[3, 5, 21], [], [], [1], [1, 2, 4], [], [], [3, 22], [2, 3, 4, 21], [], [23], [], [0, 1, 20, 21, 23], [], [23], [4, 5, 22], [21, 23], [2, 3, 4, 21], [1, 2, 21, 23], [], [20, 21, 22, 23], [], [], [1, 2, 20, 22], [3, 20, 23], [2, 4, 23], [4, 21, 22], []]"
37,246,r-sdzxdocunidjldj,securityAlarm AND no one is home,1,,,,email me the alarm information AND text me AND call me AND Lock the doors AND (turn on all of the lights AND set the lights to strobe blue and red) AND put the speaker on high volume to a random station AND turn on the Smart TV AND open all of the blinds AND alert the police.,Security Alarm && null,alarm && locationMode,alarm1.alarm == 'siren' && location.mode == 'Away',Door Lock && Light Bulb && Speaker && Smart TV,lock && switch && switch && switch,notify_phone() switch1.on() && lock1.lock() && switch2.on() &&switch3.on(),sirent-away,on-lock-on-on-closed,,,,,NS,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [], [], [], [], [19], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
37,247,r-sdzxdocunidjldj,family is on vacation AND it is morning,1,,,,turn off Air Cooler AND open shades AND turn on radio for 1 hour AND send sensor information in email,null,locationMode,location.mode == 'Vacation',Air Cooler && Shades/Blinkds && Audio Player,switch && contactSensor && switch,switch1.on() && contactSensor1.open() && notify_phone(),vacation,on-open-notify,"&& time == ""morning""",,,,NS,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [1, 12, 15, 16, 23], [], [], [], [], [], [], [], [8, 11, 20], [], [], [13, 20], [], [], [], [8], [], [8, 12, 18], [], [], [], [], []]"
37,248,r-sdzxdocunidjldj,family is on vacation AND it is night,1,,,,close shades AND turn on Lights for 4 hours AND turn on radio for 1 hour AND send sensor information in email,null,locationMode,location.mode == 'Vacation',Shades/Blinds && light Bulb && Phone,contactSensor && switch && email,contactSensor1.closed() && switch1.on() && notify_phone(),vacation,closed-on-notify,"&& time == ""night""",,,,NS,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[], [], [], [3, 11, 19], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [4, 5, 6, 7, 16], [], [], [], [8, 13], [], [], []]"
37,249,r-sdzxdocunidjldj,it is going to be cold tomorrow,1,,,,send alert to my phone to bring a coat AND warm house up when needed,Temperature Sensor,switch,t_switch1.switchState.getValue() == 'on',Phone && Door Sensor && Contact,notification && thermostat,notify_phone() &&thermostat.auto(),on,auto-notify,,,,,FW,Anytime,"6-11,11-13",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [9, 12], [], [], [], [], [], [], [7, 12], [], [], [], [], [], [], [], [], [], [], [], [], [], [6, 11], []]"
37,250,r-sdzxdocunidjldj,it is going to rain tomorrow,1,,,,remind me to bring an umbrella AND close my doors AND close my windows,Temperature Sensor,switch,t_switch1.switchState.getValue() == 'on',Phone && Door Sensor && Contact,notification && doorControl && contactSensor,notify_phone() && doorControl1.closed() && contactSensor1.close(),on,closed-closed-notify,,,,,FW,Anytime,"6-11,20-6",Scheduled-time (e.g. |  brew coffee at 7 am) | Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [4, 8], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [8, 9, 20], [], [], [], [], [], [], []]"
37,251,r-sdzxdocunidjldj,(welcomed) guest at door,1,,,,unlock door AND text me,Doorbell,button,t_alarm1.alarm=='siren',Door Lock,lock,lock1.unlock() && notify_phone(),siren,unlock-notify,,,,,FW,Weekend,"11-13,13-17,17-20",Scheduled-time (e.g. |  brew coffee at 7 am) | Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [], [], [], [], [], [], [], [12, 14, 17], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
37,252,r-sdzxdocunidjldj,"I say ""okay google order groceries""",1,,,,order groceries from instacart AND text me when delivery arrives,Google Home Keyword 1,switch,t_switch1.switchState.getValue() == 'on',Phone,notification,notify_phone(),on,notify,,,,,FM,Weekday,"6-11,17-20,20-6",Manually-triggered (e.g. |  a button press),"[[], [], [], [], [], [], [], [], [], [], [], [], [6, 17, 23], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
38,253,r-snlsfkgrouxomhx,Car presence AND Car on,0,Ridiculously Automated Garage Door,,,Open Garage,Presence Sensor,presenceSensor,t_presenceSensor1.presenceState.getValue() == 'present',Garage Door Opener,doorControl,doorControl1.open(),present,open,,,,,FD,Anytime,"6-11,20-6",Executed at random (e.g. |  every time I enter the room),"[[], [], [], [3, 7, 22], [5, 7, 8, 22], [2, 4, 6], [], [], [], [], [4, 9], [9, 10, 23], [], [1, 7, 10], [8, 9, 20], [], [0, 8, 9], [], [], [2, 3, 10], [], [5, 9], [], [9, 23], [3, 8], [7, 8, 22, 23], [], [2, 9, 10]]"
38,254,r-snlsfkgrouxomhx,<device> NOT presence,0,Bon Voyage,,,lock Door,Presence Sensor,presenceSensor,t_presenceSensor1.presenceState.getValue() == 'not present',Door Lock,lock,lock1.lock(),not present,lock,,,,,FD,Anytime,"6-11,20-6",Executed at random (e.g. |  every time I enter the room),"[[0, 1, 6, 10], [6, 21], [2, 3, 6, 10], [5, 9], [], [2, 7, 20], [], [0, 8], [0, 8], [2, 6, 10], [], [], [], [], [1, 7, 10], [], [9, 23], [0, 4, 7], [0, 6, 7], [], [7, 20], [3, 6, 10], [0, 1, 7, 8], [3, 9], [], [], [], []]"
39,255,r-1qrbcgnonzkg8rw,it is night AND the Open/Close Sensor is Open,1,,,,turn on an alarm,Contact Sensor,contact,t_contactSensor1.contact == 'open',Security Alarm,alarm,alarm1.siren(),open,siren,"time == ""night"" && ",,,,FD,Anytime,20-6,Executed at random (e.g. |  every time I enter the room),"[[], [1, 3, 5, 20, 21], [4], [], [0, 3, 4], [4, 5, 20], [], [0], [], [4], [1, 4, 5, 22], [4, 22, 23], [], [0, 2], [0, 2, 4, 20], [21], [], [3, 23], [5, 22], [], [], [], [], [], [1, 5], [2], [], [0, 2, 3, 21]]"
39,256,r-1qrbcgnonzkg8rw,the Humidity Sensor is registering High,0,Auto Humidity Vent,,,turn off the Smart Mirror,Humidity Sensor,humidity,t_relativeHumidityMeasurement1.humidity > 5,Smart Mirror,switch,switch1.off(),greater,off,,,,,FD,Anytime,"11,Jun",Executed at random (e.g. |  every time I enter the room),"[[6], [], [7], [], [], [6, 8, 10], [6, 10], [7, 9, 10], [], [], [], [8], [6, 7, 8, 10], [6, 9, 10], [], [10], [6, 7, 10], [], [8, 9, 10], [], [6, 7, 8, 10], [6, 7, 9], [7, 9, 10], [], [], [], [], []]"
39,257,r-1qrbcgnonzkg8rw,the Refrigerator door is open,1,,,,turn on an alarm,Refrigerator,doorControl,t_door1.door == 'open',Security Alarm,alarm,alarm1.strobe(),open,both,,,,,FD,Anytime,"6-11,11-13,17-20",Executed at random (e.g. |  every time I enter the room),"[[], [10, 12, 19], [10, 11, 19], [], [8, 11, 17], [9, 12, 18], [8, 11, 19], [], [6, 12, 18], [], [9, 12, 18], [], [9, 11, 17], [6, 11, 18], [7, 12, 19], [9, 12, 18], [], [9, 12, 19], [10, 11, 18], [8, 12, 19], [10, 11, 18], [], [], [], [9, 12, 19], [], [7, 12, 19], []]"
39,258,r-1qrbcgnonzkg8rw,the Doorbell is triggered,1,,,,turn on the Security Camera,Doorbell,button,t_button1.buttton == 'pushed',Security Camera,switch,switch1.on(),pushed,on,,,,,FW,Weekday,"13-17,17-20",Manually-triggered (e.g. |  a button press),"[[], [], [], [], [], [], [], [], [], [], [], [], [], [13, 14, 17, 19], [], [], [], [], [], [], [], [], [], [], [], [], [16, 17], [13, 19]]"
39,259,r-1iorc2uhqakwmcw,it is when my alarm is set to go off AND it is a weekday,0,Smart turn it on,,,Coffee Maker switch on AND AND Thermostat setHeatingSetpoint +3 degrees AND Light Bulb setMode Morning,Security Alarm,alarm,t_alarm1.alarm == 'siren',Coffee Maker && Thermostat,switch && thermostat,switch1.on() && thermostat1.setHeatingSetPoint(75) && switch2.on(),siren,on-heat-on,,,,,FW,Weekday,"11,Jun",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [6, 8, 10], [], [], [], [], [], [], [], [], [], [], [], [], [], [6, 8, 10], [6, 10], [], [], [], [], [], [7], []]"
39,260,r-1iorc2uhqakwmcw,Beacon Device senses phone presence outside front door AND it is weekday,0,BeaconThings Manager,,,Thermostat setHeatingSetPoint -3 degrees AND Light Bulb switch off AND Bread Maker switch on AND Bread Maker setCompletionTime 5 pm,Beacon Device,presenceSensor,t_presenceSensor1.presenceState.getValue() == 'present',Thermostat && Light Bulb && Bread Maker,thermostat && switch && switch,thermostat1.setHeatingSetpoint(70) && switch1.on() && switch2.off(),present,heat-on-off,,,,,FW,Weekday,"11,Jun",Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [], [6], [], [], [], [], [], [], [], [], [], [], [], [], [7, 10], [], [], [], [], [], [], [], []]"
39,261,r-1iorc2uhqakwmcw,Beacon Device senses phone presence outside front door AND it is evening,0,BeaconThings Manager,,,Thermostat setHeatingSetPoint +3 degrees AND Light Bulb switch on AND Bread Maker sessionStatus stop,Beacon Device,presenceSensor,t_presenceSensor1.presenceState.getValue() == 'not present',Thermostat && Light Bulb && Bread Maker,thermostat && switch && switch,thermostat1.setHeatingSetpoint(63) && switch1.on() && switch2.off(),not present,heat-on-off,,,,,FW,Weekday,13-17,Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [14, 15, 16], [13, 14, 15], [], [], [], [], [], [], [13, 14, 15, 16], [], [], [], [], [], [], [13, 15, 16], [], [], [], [], [], [13, 14, 15], []]"
40,262,r-2mzjport1hvxhfz,Away,0,Make It So,,,robot vacuum on,null,locationMode,location.mode == 'away',Robot Vacuum,switch,switch1.on(),away,on,,,,,FW,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [0, 7, 18, 20], [8, 13, 15, 20, 22], [], [], [], [], [], [], [], [], [], [], [], [], [1, 10, 19], [], [], [], [], [], [], [], []]"
40,263,r-2mzjport1hvxhfz,Away,0,Make It So,,,AC off,null,locationMode,location.mode === 'away',Air Conditioner,thermostat,thermostat1.off(),away,off,,,,,FW,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [], [], [], [], [], [], [], [0, 18, 23], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
40,264,r-2mzjport1hvxhfz,Away,0,Make It So,,,Gas Stvoe off,null,locationMode,location.mode == 'away',Gas Stove,switch,switch1.off(),away,off,,,,,FW,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [1, 13, 16, 18, 21], [3, 14, 18], [], [], [], [], [], [], []]"
40,265,r-2mzjport1hvxhfz,Away,0,Make It So,,,microwave/oven off,null,locationMode,location.mode == 'away',Microwave,switch,switch1.off(),away,off,,,,,FW,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [], [3, 9, 11, 22, 23], [], [], [], [], [], [], [], [], [], [], [], [], [], [14], [], [], [], [], [], [], [2, 3, 8, 17, 20]]"
40,266,r-2mzjport1hvxhfz,Away,0,Make It So,,,waterheat off,null,locationMode,location.mode === 'away',Water Heater,switch,switch1.off(),away,off,,,,,FW,Anytime,anytime,Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [], [3, 9, 11, 22, 23], [], [], [], [], [], [], [], [], [], [], [], [], [], [14], [], [], [], [], [], [], [2, 3, 8, 17, 20]]"
40,267,r-2mzjport1hvxhfz,receive sms OR temperature sensor < 20 C OR temperature sensor > 27,0,Make It So,,,ac on,Temperature Sensor,temperatureMeasurement,t_temperatureMeasurement1.currentTemperature.toInteger() < 60 || t_temperatureMeasurement1.currentTemperature.toInteger() > 80,Air Conditioner,thermostat,thermostat1.auto(),lesser|greater,auto,,,,,FW,Anytime,anytime,Manually-triggered (e.g. |  a button press),"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [1, 13, 16, 18, 21], [3, 14, 18], [], [], [], [], [], [], []]"
40,268,r-2mzjport1hvxhfz,receive sms,1,,,,rice cooker on,External SMS 1,switch,t_switch1.switchState.getValue() == 'on',Rice Cooker,switch,switch1.on(),on,on,,,,,FW,Weekday,17-20,Manually-triggered (e.g. |  a button press),"[[], [], [3], [], [], [], [], [], [], [], [], [], [], [7], [], [], [], [], [], [], [9,11], [], [], [], [12], [], [], []]"
40,269,r-2mzjport1hvxhfz,receive sms,1,,,,waterheat on,External SMS 2,switch,t_switch1.switchState.getValue() == 'on',Water heater,switch,switch1.on(),on,on,,,,,FW,Anytime,17-20,Manually-triggered (e.g. |  a button press),"[[], [], [], [], [], [], [17, 18, 19], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
40,270,r-2mzjport1hvxhfz,dust detect signal bad air quality,1,,,,air purifier on,Dust Detector,dustLevel,t_dustSensor1.dustLevel > 5,Air Purifier,switch,switch1.on(),greater,on,,,,,FW,Anytime,anytime,Manually-triggered (e.g. |  a button press),"[[], [], [], [], [], [4, 6, 10, 12, 20], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
40,271,r-2mzjport1hvxhfz,away & receive sms,1,,,,dish washer on,Phone,sms,location.mode == 'away',Dish Washer,switch,switch1.on(),away,on,,,,,FW,Weekday,"11-13,13-17,17-20",Executed at random (e.g. |  every time I enter the room),"[[], [], [], [], [], [], [12, 15, 17], [], [], [], [], [], [], [], [], [], [], [], [], [11, 16, 17], [11, 13, 17], [], [], [], [], [], [], []]"
40,272,r-2mzjport1hvxhfz,morning,0,Smart turn it on,,,curtain/shades open,External Time 1,switch,t_switch1.switchState.getValue() == 'on',Shades/Blinds,contactSensor,contactSensor1.open(),on,open,,,,,FD,Weekday,"11,Jun",Scheduled-time (e.g. |  brew coffee at 7 am),"[[6, 7, 8, 9], [6, 10], [], [], [], [], [6], [8, 9, 10], [], [], [], [], [6, 9, 10], [], [], [], [], [], [], [9], [6, 7, 9], [], [], [6, 8, 9, 10], [], [6, 10], [8, 9, 10], [8]]"
40,273,r-2mzjport1hvxhfz,night,0,Smart turn it on,,,curtain/shade close,External Time 2,switch,t_switch1.switchState.getValue() == 'on',Shades/Blinds,contactSensor,contactSensor1.closed(),on,closed,,,,,FD,Anytime,20-6,Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [20, 23], [], [5, 21], [20, 23], [], [], [0, 1, 4, 23], [22], [], [2, 5], [0, 2, 4, 22], [], [], [], [], [], [1], [3, 5], [], [3], [], [23], [], [], [2, 3, 23], []]"
40,274,r-2mzjport1hvxhfz,receive sms,1,,,,car automation on,External SMS 1,switch,t_switch1.switchState.getValue() == 'on',Car Automation,switch,switch1.on(),on,on,,,,,FD,Anytime,anytime,Manually-triggered (e.g. |  a button press),"[[13, 22], [0, 10, 17, 18], [6, 7, 12, 17], [], [2, 7, 11, 19], [11, 13, 14, 20], [6, 7], [9, 10, 21, 22, 23], [], [3, 7, 12], [7, 11, 23], [], [], [5], [1, 7, 15, 17], [0, 23], [], [1, 6, 16, 18, 19], [], [6, 15, 20], [], [2], [2, 11, 14, 20, 21], [], [2, 7, 17], [], [], [6, 20]]"
41,275,r-20nebgwf7zysh3z,it is 10:00 AM,0,Smart turn it on,,,open Bedroom_Shade to a preset position AND unmute the speaker,External Time 1,switch,t_switch1.switchState.getValue() == 'on',Shades/Blinds,contactSensor,contactSensor1.open(),on,open,,,,,FW,Weekday,"11,Jun",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [10], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
41,276,r-20nebgwf7zysh3z,it is 12:00 AM,0,Smart turn it on,,,Turn the TV off AND Toggle bulb off,External Time 2,switch,t_switch1.switchState.getValue() == 'on',Smart TV && Light Bulb,switch && switch,switch1.off() && switch2.off(),on,off-off,,,,,FW,Anytime,20-6,Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [], [], [], [], [], [], [], [0], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]"
42,277,r-24q0mhp98xnrlwz,Air_Conditioner.swtch is off AND Time is 5:00pm,0,Smart turn it on,,,Air_Conditioner.swith = on,Air Conditioner,thermostat,t_thermostat1.thermostatMode == 'off',Air Conditioner,thermostat,thermostat1.auto(),off,auto,,,,,FD,Weekday,"11,Jun",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [], [], [], [17], [17], [17], [], [17], [17], [], [17], [], [17], [17], [17], [17], [17], [], [17], [], [], [17], [], [], [17]]
"
42,278,r-24q0mhp98xnrlwz,Air_Conditioner.swtch is on AND Time is 9:00am,0,Smart turn it on,,,Air_Conditioner.swith = off,Air Conditioner,thermostat,t_thermostat1.thermostatMode == 'auto',Air Conditioner,thermostat,thermostat1.off(),auto,off,,,,,FD,Weekday,17-20,Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [], [21], [21], [21], [], [21], [], [], [], [], [21], [], [], [21], [21], [], [21], [21], [], [], [], [], [21], [], [21], []]
"
42,279,r-24q0mhp98xnrlwz,Air_Conditioner.swtch is on AND Air_Conditioner.temperature < 70F,1,,,,Air_Conditioner.airConditionerMode = heat,Air Conditioner,thermostat,t_thermostat1.thermostatMode == 'auto' && t_thermostat1.currentTemperature.toInteger() < 70,Air Conditioner,thermostat,thermostat1.setHeatingSetpoint(55),auto-lesser,heat,,,,,FD,Anytime,not sure,Executed at random (e.g. |  every time I enter the room),"[[], [], [3], [10, 17, 19], [], [2, 9, 15, 23], [5, 6, 11], [9], [0, 4, 16], [0], [], [1, 14, 15, 19], [10], [15], [11, 14], [6, 8], [0], [], [], [], [], [15, 16, 18], [], [], [], [], [], [2, 3, 7, 8]]"
42,280,r-24q0mhp98xnrlwz,Coffee_Maker is off and Time is 7:00am,0,Smart turn it on,,,Coffee_Maker.switch = on,Coffee Maker,switch,t_switch1.switchState.getValue() == 'off',Coffee Maker,switch,switch1.on(),off,on,,,,,FD,Weekday,"11,Jun",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [7], [], [7], [7], [], [7], [7], [], [], [7], [], [7], [], [7], [7], [7], [], [], [], [7], [], [], [], [], [], [], [7]]
"
42,281,r-24q0mhp98xnrlwz,Living_room.Light_Bulb.switch = off and Living_room.motion_sensor.motion==True,0,Light Follows Me,,,Living_room.Light_Bulb.switch = on,Light Bulb && Motion Sensor,switch && motionSensor,t_switch1.switchState.getValue() == 'off' && t_motionSensor1.motion == 'active',Light Bulb,switch,switch1.on(),off0active,on,,,,,FD,Weekday,anytime,Manually-triggered (e.g. |  a button press),"[[1, 3, 19, 22], [], [], [16, 17, 20], [1, 7, 22], [7], [], [12, 15, 21, 22], [], [13], [], [], [3, 7, 8, 9], [], [], [5, 7, 21], [], [], [5, 15], [], [], [], [], [8, 10, 18, 19], [6, 10], [], [], [6]]"
42,282,r-24q0mhp98xnrlwz,Living_room.Light_Bulb.switch = on and Living_room.motion_sensor.motion==False,0,Darken Behind Me,,,Living_room.Light_Bulb.switch = off,Light Bulb && Motion Sensor,switch && motionSensor,t_switch1.switchState.getValue() == 'off' && t_motionSensor1.motion == 'inactive',Light Bulb,switch,switch1.off(),off-inactive,off,,,,,MD,Anytime,anytime,Manually-triggered (e.g. |  a button press),"[[], [], [4, 12, 17], [1, 5, 8, 12, 15, 16, 21], [0, 9, 10, 19, 22, 23], [2, 10, 12, 17, 18, 20, 22], [], [1, 6, 8, 10, 19, 20, 22], [], [], [1, 4, 9, 13, 17, 18, 21, 23], [], [], [0, 1, 3, 5, 7, 11], [], [0, 2, 3, 9, 12, 18, 21, 22], [6, 7, 10, 15, 18, 19, 20, 22], [1, 7, 8, 19, 20, 21, 23], [], [], [], [], [0, 1, 3, 5, 8, 10, 17, 21], [], [4, 6, 11, 17, 22], [1, 4, 12, 13, 16, 19, 21], [9, 12, 15, 18, 19], [3, 4, 7, 13, 14, 15, 18, 19, 23]]"
42,283,r-24q0mhp98xnrlwz,Bread_Maker is off and Time is 7:00am,0,Smart turn it on,,,Bread_Maker.switch=On,Bread Maker,switch,t_switch1.switchState.getValue() == 'off',Bread Maker,switch,switch1.on(),off,on,,,,,FD,Weekday,"11,Jun",Scheduled-time (e.g. |  brew coffee at 7 am),"[[], [], [7], [7], [7], [7], [7], [7], [7], [7], [], [], [7], [7], [], [], [7], [], [7], [7], [], [7], [], [7], [], [7], [], []]
"
42,284,r-24q0mhp98xnrlwz,Front_Yard.Open/Close_Sensor.contact is OFF,0,Turn It On When It Opens,,,Front_Yard.security_camera.image = take,Contact Sensor,contact,t_contactSensor1.contact == 'open',Security Camera,imageCapture,imageCapture1.take(),open,take,,,,,FD,Weekday,anytime,Manually-triggered (e.g. |  a button press),"[[1, 12], [1, 4, 6, 22], [14, 16, 20], [], [3, 5, 6, 9], [1, 6, 18, 19], [7], [15], [8, 12, 17], [], [7, 15, 18, 22], [], [], [], [], [], [], [], [], [], [], [0, 2], [5, 12, 15, 16], [], [11, 20], [], [1, 11], []]"
